time_period,value,anomaly,upper_value,lower_value,key1,feedback_flag
10/10/22,1888802.02,0,2486995.62,444458.11,Ohio,TRUE
10/11/22,945515.29,0,2632434.28,589896.78,Ohio,TRUE
10/12/22,1319622.54,0,2664388.2,621850.69,Ohio,TRUE
10/13/22,2509663.25,0,2682693.89,640156.39,Ohio,TRUE
10/14/22,1558419.03,0,2746869.17,704331.66,Ohio,TRUE
10/15/22,1966601.58,0,2694945.27,652407.76,Ohio,TRUE
10/16/22,1268884.55,0,2733967.13,691429.62,Ohio,TRUE
10/17/22,2163214.49,0,2606848.96,564311.45,Ohio,TRUE
10/18/22,1217418.44,0,2612862.36,570324.85,Ohio,TRUE
10/19/22,1425771.44,0,2650261,607723.49,Ohio,TRUE
10/20/22,1581731.94,0,2702954.4,660416.89,Ohio,TRUE
10/21/22,1650613.81,0,2703983.58,661446.07,Ohio,TRUE
10/22/22,1961843.86,0,2607747.84,565210.33,Ohio,TRUE
10/23/22,1598737.79,0,2578194.48,535656.98,Ohio,TRUE
10/24/22,1995604.33,0,2678159.01,635621.5,Ohio,TRUE
10/25/22,1179138.69,0,2712286.65,669749.14,Ohio,TRUE
10/26/22,1051893.82,0,2671993.44,629455.94,Ohio,TRUE
10/27/22,2243379.53,0,2747689.79,705152.28,Ohio,TRUE
10/28/22,1939608.26,0,2738892.24,696354.73,Ohio,TRUE
10/29/22,1413243.23,0,2687307.28,644769.77,Ohio,TRUE
10/30/22,2089611.66,0,2843618.14,801080.63,Ohio,TRUE
10/31/22,1759207.05,0,2752928.19,710390.68,Ohio,TRUE
11/1/22,1453414.37,0,2741916.39,699378.88,Ohio,TRUE
11/2/22,1979065.73,0,2723347,680809.5,Ohio,TRUE
11/3/22,1570445.82,0,2562256.5,519718.99,Ohio,TRUE
11/4/22,1912626.56,0,2666364.99,623827.48,Ohio,TRUE
11/5/22,1016709.38,0,2668751.53,626214.02,Ohio,TRUE
11/6/22,922977.58,0,2534993.6,492456.09,Ohio,TRUE
11/7/22,2313152.04,0,2599097.3,556559.79,Ohio,TRUE
11/8/22,2105490.6,0,2733648.14,691110.63,Ohio,TRUE
11/9/22,875756.08,0,2865652.97,823115.46,Ohio,TRUE
11/10/22,1981067.64,0,3036616.81,994079.3,Ohio,TRUE
11/11/22,2904583.37,0,2954074.96,911537.45,Ohio,TRUE
11/12/22,1674195.03,0,2668547.84,626010.33,Ohio,TRUE
11/13/22,2080723.88,0,2853131.26,810593.76,Ohio,TRUE
11/14/22,1560544.69,0,2897084.92,854547.41,Ohio,TRUE
11/15/22,742171.16,0,2682273.17,639735.66,Ohio,TRUE
11/16/22,2000835.93,0,2664319.41,621781.9,Ohio,TRUE
11/17/22,2250639.18,0,2699111.81,656574.3,Ohio,TRUE
11/18/22,1451002.04,0,2967998.37,925460.86,Ohio,TRUE
11/19/22,1281970.5,0,3124439.93,1081902.42,Ohio,TRUE
11/20/22,2285270.17,0,3054790.04,1012252.53,Ohio,TRUE
11/21/22,3267936.15,1,3167248.29,1124710.78,Ohio,TRUE
11/22/22,2472632.53,0,3404974.23,1362436.72,Ohio,TRUE
11/23/22,1346282.57,1,3496341.59,1453804.08,Ohio,TRUE
11/24/22,2999742.84,0,3481972.06,1439434.55,Ohio,TRUE
11/25/22,3165184.56,0,3201144.02,1158606.51,Ohio,TRUE
11/26/22,1654993.87,0,3076185.5,1033648,Ohio,TRUE
11/27/22,2145682.9,0,3186764.37,1144226.86,Ohio,TRUE
11/28/22,1127325.4,0,2883297.48,840759.97,Ohio,TRUE
11/29/22,2233293.37,0,2859387.73,816850.22,Ohio,TRUE
11/30/22,1953330.5,0,2801844.36,759306.86,Ohio,TRUE
12/1/22,837370.56,0,2770836.58,728299.07,Ohio,TRUE
12/2/22,3047917.21,1,2741155.59,698618.09,Ohio,TRUE
12/3/22,985642.15,0,2643339.73,600802.22,Ohio,TRUE
12/4/22,1889627.87,0,2812801.05,770263.54,Ohio,TRUE
12/5/22,744744.06,1,3031387.76,988850.26,Ohio,TRUE
12/6/22,2183952.71,0,2921281.9,878744.39,Ohio,TRUE
12/7/22,2972555.61,0,3028549.21,986011.7,Ohio,TRUE
12/8/22,2329373.52,0,2974707.51,932170,Ohio,TRUE
12/9/22,2327277.09,0,3155602.42,1113064.91,Ohio,TRUE
12/10/22,1469965.14,0,3013699.67,971162.16,Ohio,TRUE
12/11/22,1473735.44,0,2859696.51,817159,Ohio,TRUE
12/12/22,1836194.01,0,2940890.26,898352.75,Ohio,TRUE
12/13/22,1826003.86,0,2982588.96,940051.45,Ohio,TRUE
12/14/22,1727529.35,0,3226418.27,1183880.76,Ohio,TRUE
12/15/22,2859625.73,0,3448800.16,1406262.65,Ohio,TRUE
12/16/22,2669268.9,0,3376025.62,1333488.11,Ohio,TRUE
12/17/22,2910222.15,0,3565564.75,1523027.24,Ohio,TRUE
12/18/22,2991408.1,0,3665900.62,1623363.12,Ohio,TRUE
12/19/22,1151957.79,1,3867461.75,1824924.24,Ohio,TRUE
12/20/22,3788148.18,0,3904901.78,1862364.28,Ohio,TRUE
12/21/22,2262876.37,0,3838093.16,1795555.65,Ohio,TRUE
12/22/22,4232449.55,1,3768723.46,1726185.95,Ohio,TRUE
12/23/22,2981450.06,0,3803059.3,1760521.79,Ohio,TRUE
12/24/22,2176013.59,0,3430400.43,1387862.92,Ohio,TRUE
12/25/22,2466819.66,0,3239885.4,1197347.89,Ohio,TRUE
12/26/22,1217494.25,0,2945276.78,902739.27,Ohio,TRUE
12/27/22,1814906.52,0,2826517.34,783979.83,Ohio,TRUE
12/28/22,762267.01,0,2723930.52,681393.01,Ohio,TRUE
12/29/22,2132085.17,0,2553922,511384.5,Ohio,TRUE
12/30/22,2200234.87,0,2719684.01,677146.5,Ohio,TRUE
12/31/22,1191357.72,0,2539656.36,497118.85,Ohio,TRUE
1/1/23,1237759.49,0,2734458.03,691920.52,Ohio,TRUE
1/2/23,2203013.84,0,2711698.84,669161.33,Ohio,TRUE
1/3/23,1190083.4,0,2514716.88,472179.37,Ohio,TRUE
1/4/23,1958874.56,0,2620826.12,578288.61,Ohio,TRUE
1/5/23,1934666.75,0,2650425.02,607887.51,Ohio,TRUE
1/6/23,871462.12,0,2583298.01,540760.5,Ohio,TRUE
1/7/23,1667574.23,0,2463562.26,421024.75,Ohio,TRUE
1/8/23,1405951.25,0,2412842.91,370305.4,Ohio,TRUE
1/9/23,1558310.31,0,2384373.36,341835.85,Ohio,TRUE
1/10/23,987303.56,0,2463099.44,420561.93,Ohio,TRUE
1/11/23,1436835,0,2427598.75,385061.24,Ohio,TRUE
1/12/23,1697275.84,0,2430840.47,388302.96,Ohio,TRUE
1/13/23,1472645.61,0,2487227.27,444689.76,Ohio,TRUE
1/14/23,1152521.23,0,2525810.28,483272.77,Ohio,TRUE
1/15/23,1389642.73,0,2576631.1,534093.59,Ohio,TRUE
1/16/23,1778203.47,0,2510945.73,468408.23,Ohio,TRUE
1/17/23,1892755.08,0,2440328,397790.49,Ohio,TRUE
1/18/23,1625576.58,0,2534679.39,492141.89,Ohio,TRUE
1/19/23,1199374.22,0,2490302.46,447764.95,Ohio,TRUE
1/20/23,1028422.42,0,2519173.6,476636.09,Ohio,TRUE
1/21/23,1546432.8,0,2357491.67,314954.16,Ohio,TRUE
1/22/23,1040003.65,0,2379733.98,337196.47,Ohio,TRUE
1/23/23,1805487.03,0,2346523.2,303985.69,Ohio,TRUE
1/24/23,1396351.96,0,2363070.34,320532.83,Ohio,TRUE
1/25/23,1614268.65,0,2355517.43,312979.92,Ohio,TRUE
1/26/23,928794.64,0,2360363.19,317825.68,Ohio,TRUE
1/27/23,1194353.38,0,2317227.08,274689.58,Ohio,TRUE
1/28/23,1227014.25,0,2167913.48,125375.97,Ohio,TRUE
1/29/23,1034923.4,0,2400757.61,358220.11,Ohio,TRUE
1/30/23,1328719.87,0,2502022.11,459484.6,Ohio,TRUE
1/31/23,986527.14,0,2517800.58,475263.07,Ohio,TRUE
2/1/23,3077173.47,1,2589735.26,547197.75,Ohio,TRUE
2/2/23,1599542.03,0,2728445.72,685908.21,Ohio,TRUE
2/3/23,1354903.63,0,2823014.29,780476.78,Ohio,TRUE
2/4/23,1464008.79,0,2800521.84,757984.33,Ohio,TRUE
2/5/23,1966896.09,0,2584578.23,542040.72,Ohio,TRUE
2/6/23,1815885.42,0,2629122.12,586584.61,Ohio,TRUE
2/7/23,1464450.45,0,2591687.75,549150.24,Ohio,TRUE
2/8/23,1398564.07,0,2743346.36,700808.86,Ohio,TRUE
2/9/23,1873245.16,0,2612863.89,570326.38,Ohio,TRUE
2/10/23,1142963.95,0,2583590.49,541052.99,Ohio,TRUE
2/11/23,2259070.95,0,2622160.13,579622.62,Ohio,TRUE
2/12/23,1014518.21,0,2635546.28,593008.77,Ohio,TRUE
2/13/23,1436157.23,0,2661430.85,618893.34,Ohio,TRUE
2/14/23,2369808.3,0,2703364.49,660826.98,Ohio,TRUE
2/15/23,1325262.98,0,2681931.7,639394.19,Ohio,TRUE
2/16/23,2016333.1,0,2732291.04,689753.53,Ohio,TRUE
2/17/23,1486600.38,0,2766447.77,723910.26,Ohio,TRUE
2/18/23,1842493.26,0,2559480.41,516942.9,Ohio,TRUE
2/19/23,1328033,0,2745076.59,702539.08,Ohio,TRUE
2/20/23,1500439.92,0,2612901.72,570364.21,Ohio,TRUE
2/21/23,1556407.2,0,2582494.12,539956.61,Ohio,TRUE
2/22/23,2457432.12,0,2640036.02,597498.51,Ohio,TRUE
2/23/23,1053004.92,0,2697524.42,654986.91,Ohio,TRUE
2/24/23,1323848.12,0,2720077.21,677539.7,Ohio,TRUE
2/25/23,1978738.38,0,2652604.66,610067.15,Ohio,TRUE
2/26/23,1691451.27,0,2659914.22,617376.71,Ohio,TRUE
2/27/23,1483495.04,0,2689588.21,647050.7,Ohio,TRUE
2/28/23,1719469.73,0,2607476.25,564938.74,Ohio,TRUE
3/1/23,2341594.91,0,2589195.37,546657.86,Ohio,TRUE
3/2/23,1222618.78,0,2663777.39,621239.88,Ohio,TRUE
3/3/23,799165.33,0,2742606.56,700069.05,Ohio,TRUE
3/4/23,1584224.08,0,2641839.36,599301.85,Ohio,TRUE
3/5/23,2174524.83,0,2498786.72,456249.21,Ohio,TRUE
3/6/23,1860484.82,0,2451852.2,409314.69,Ohio,TRUE
3/7/23,1649469.74,0,2646817.16,604279.65,Ohio,TRUE
3/8/23,1173222.32,0,2632118.04,589580.53,Ohio,TRUE
3/9/23,855973.04,0,2567621.59,525084.08,Ohio,TRUE
3/10/23,2214021,0,2511719.33,469181.82,Ohio,TRUE
3/11/23,1214782.08,0,2403022.87,360485.37,Ohio,TRUE
3/12/23,1684049.15,0,2483825.61,441288.1,Ohio,TRUE
3/13/23,1294354.51,0,2533743.15,491205.64,Ohio,TRUE
3/14/23,1523965,0,2481744.81,439207.3,Ohio,TRUE
3/15/23,1571837.31,0,2583666.11,541128.6,Ohio,TRUE
3/16/23,1167291.76,0,2556207.53,513670.02,Ohio,TRUE
3/17/23,1900133.57,0,2658695.99,616158.48,Ohio,TRUE
3/18/23,1661683.01,0,2518801.31,476263.8,Ohio,TRUE
3/19/23,1452838.57,0,2467554.87,425017.37,Ohio,TRUE
3/20/23,1836959.25,0,2477802.9,435265.39,Ohio,TRUE
3/21/23,1180072.7,0,2458670.87,416133.37,Ohio,TRUE
3/22/23,1046108.11,0,2573987.74,531450.23,Ohio,TRUE
3/23/23,1200923.87,0,2521648.65,479111.14,Ohio,TRUE
3/24/23,1816310.32,0,2382367.14,339829.63,Ohio,TRUE
3/25/23,2202352.92,0,2358158.23,315620.72,Ohio,TRUE
3/26/23,1047464.35,0,2603535,560997.5,Ohio,TRUE
3/27/23,687174.26,0,2662492.01,619954.5,Ohio,TRUE
3/28/23,1645980.78,0,2629435.32,586897.81,Ohio,TRUE
3/29/23,2596741.38,1,2584101.54,541564.03,Ohio,TRUE
3/30/23,1575518.86,0,2748167.45,705629.94,Ohio,TRUE
3/31/23,1635014.37,0,2806983.5,764445.99,Ohio,TRUE
4/1/23,1618468.34,0,2763672.79,721135.29,Ohio,TRUE
4/2/23,2156925.14,0,2723005.51,680468,Ohio,TRUE
4/3/23,924072.16,0,2845176.26,802638.75,Ohio,TRUE
4/4/23,1978176.29,0,2807343.6,764806.09,Ohio,TRUE
4/5/23,2145066.26,0,2910761.68,868224.17,Ohio,TRUE
4/6/23,2392610.03,0,2841898.79,799361.28,Ohio,TRUE
4/7/23,1420286.7,0,2890099.35,847561.84,Ohio,TRUE
4/8/23,2075846.7,0,2756833.03,714295.52,Ohio,TRUE
4/9/23,1635884.37,0,2683125.87,640588.37,Ohio,TRUE
4/10/23,1086661.66,0,2643709.56,601172.05,Ohio,TRUE
4/11/23,1680682.44,0,2717783.2,675245.69,Ohio,TRUE
4/12/23,1462112.07,0,2588226.24,545688.73,Ohio,TRUE
4/13/23,2078591.73,0,2647735.46,605197.95,Ohio,TRUE
4/14/23,1988903.13,0,2665519.99,622982.48,Ohio,TRUE
4/15/23,902399.81,0,2630778.62,588241.11,Ohio,TRUE
4/16/23,2013448.35,0,2686614.84,644077.33,Ohio,TRUE
4/17/23,1036338.93,0,2560536.95,517999.44,Ohio,TRUE
4/18/23,2072863.3,0,2500187.65,457650.14,Ohio,TRUE
4/19/23,1685961.46,0,2554112.16,511574.65,Ohio,TRUE
4/20/23,1157942.42,0,2429855.96,387318.45,Ohio,TRUE
4/21/23,1616558.96,0,2649778.92,607241.41,Ohio,TRUE
4/22/23,1013323.25,0,2427804.83,385267.32,Ohio,TRUE
4/23/23,1104654.37,0,2386171.2,343633.69,Ohio,TRUE
4/24/23,2400985.26,1,2400073.5,357535.99,Ohio,TRUE
4/25/23,1154415.04,0,2348968.58,306431.08,Ohio,TRUE
4/26/23,1227521.97,0,2522405.38,479867.88,Ohio,TRUE
4/27/23,1217154.44,0,2517963.21,475425.7,Ohio,TRUE
4/28/23,1308925.47,0,2329370.6,286833.09,Ohio,TRUE
4/29/23,1960832.68,0,2398872.26,356334.76,Ohio,TRUE
4/30/23,1034558.62,0,2487190.11,444652.6,Ohio,TRUE
5/1/23,906022.54,0,2726225.12,683687.61,Ohio,TRUE
5/2/23,2276297.11,0,2698755.06,656217.55,Ohio,TRUE
5/3/23,1678742.75,0,2641415.75,598878.24,Ohio,TRUE
5/4/23,2852295.44,1,2656416.97,613879.46,Ohio,TRUE
5/5/23,1166736,0,2803178.58,760641.08,Ohio,TRUE
5/6/23,1292909.35,0,2551120.55,508583.04,Ohio,TRUE
5/7/23,1100566.61,0,2488730.59,446193.08,Ohio,TRUE
5/8/23,1758539.39,0,2461656.94,419119.43,Ohio,TRUE
5/9/23,1147261.27,0,2589341.32,546803.82,Ohio,TRUE
5/10/23,1075008.94,0,2670737.18,628199.67,Ohio,TRUE
5/11/23,2624675.81,0,2667538.42,625000.91,Ohio,TRUE
5/12/23,2110627.61,0,2624331.7,581794.19,Ohio,TRUE
5/13/23,1596132.18,0,2672475.82,629938.31,Ohio,TRUE
5/14/23,1039174.72,0,2763016.38,720478.88,Ohio,TRUE
5/15/23,1281277.95,0,2687833.36,645295.85,Ohio,TRUE
5/16/23,2119640.49,0,2595577.2,553039.69,Ohio,TRUE
5/17/23,1541788.78,0,2629983.59,587446.08,Ohio,TRUE
5/18/23,2060290.58,0,2747867.77,705330.27,Ohio,TRUE
5/19/23,1514935.41,0,2816173.55,773636.05,Ohio,TRUE
5/20/23,1570428.74,0,2594537.7,552000.19,Ohio,TRUE
5/21/23,1825363.47,0,2568414.33,525876.82,Ohio,TRUE
5/22/23,1584603.97,0,2588397.18,545859.67,Ohio,TRUE
5/23/23,1203559.94,0,2625788.27,583250.76,Ohio,TRUE
5/24/23,1191921.06,0,2754783.87,712246.36,Ohio,TRUE
5/25/23,2162066.45,0,2648383.41,605845.9,Ohio,TRUE
5/26/23,1826773.99,0,2821540.27,779002.76,Ohio,TRUE
5/27/23,2206849.73,0,2891523.51,848986,Ohio,TRUE
5/28/23,1041559.71,0,2951172.78,908635.27,Ohio,TRUE
5/29/23,2621887.58,0,2813091.13,770553.62,Ohio,TRUE
5/30/23,2328813.03,0,2889308.05,846770.54,Ohio,TRUE
5/31/23,1442461.8,0,2811619.58,769082.07,Ohio,TRUE
6/1/23,1157390.82,0,2896732.69,854195.18,Ohio,TRUE
6/2/23,2410393.36,0,2641726.19,599188.68,Ohio,TRUE
6/3/23,1396482.27,0,2596138.42,553600.92,Ohio,TRUE
6/4/23,1598350.97,0,2618776.38,576238.87,Ohio,TRUE
6/5/23,662027.65,1,2715834.27,673296.76,Ohio,TRUE
6/6/23,2645069.08,1,2570431.32,527893.81,Ohio,TRUE
6/7/23,1433923.35,0,2749858.82,707321.31,Ohio,TRUE
6/8/23,1798691.97,0,2783913.54,741376.03,Ohio,TRUE
6/9/23,1442673.68,0,2990510.05,947972.54,Ohio,TRUE
6/10/23,2385926.6,0,2602329.77,559792.26,Ohio,TRUE
6/11/23,1797733.43,0,2631895.45,589357.94,Ohio,TRUE
6/12/23,1933388.82,0,2649973.09,607435.58,Ohio,TRUE
6/13/23,563177.5,1,2681518.81,638981.3,Ohio,TRUE
6/14/23,1473878.98,0,2734394.78,691857.27,Ohio,TRUE
6/15/23,1887131.42,0,2608503.93,565966.42,Ohio,TRUE
6/16/23,1713594.61,0,2720300.62,677763.11,Ohio,TRUE
6/17/23,2489510.23,0,2829326.19,786788.69,Ohio,TRUE
6/18/23,877496.95,0,2909452.36,866914.85,Ohio,TRUE
6/19/23,2541151.18,0,2859998.79,817461.28,Ohio,TRUE
6/20/23,1961726.97,0,3054496.31,1011958.8,Ohio,TRUE
6/21/23,1867757.98,0,2884546.99,842009.48,Ohio,TRUE
6/22/23,1502852.36,0,3037627.26,995089.76,Ohio,TRUE
6/23/23,3125178.19,1,2901605.14,859067.63,Ohio,TRUE
6/24/23,1033316.82,0,2819905.5,777367.99,Ohio,TRUE
6/25/23,1910058.35,0,2777882.24,735344.73,Ohio,TRUE
6/26/23,1414181.88,0,2780565.81,738028.31,Ohio,TRUE
6/27/23,2025199.87,0,2535351.38,492813.87,Ohio,TRUE
6/28/23,1406591.03,0,2711637.94,669100.43,Ohio,TRUE
6/29/23,1483533.34,0,2637972.6,595435.1,Ohio,TRUE
6/30/23,1458778.1,0,2644778.53,602241.02,Ohio,TRUE
7/1/23,2000774.52,0,2561290.44,518752.93,Ohio,TRUE
7/2/23,1355400.49,0,2871438.47,828900.96,Ohio,TRUE
7/3/23,1287008.91,0,2804458.24,761920.73,Ohio,TRUE
7/4/23,2076153.69,0,2872646.35,830108.84,Ohio,TRUE
7/5/23,3410623.06,1,2966790.23,924252.72,Ohio,TRUE
7/6/23,976567.68,1,3089285.81,1046748.3,Ohio,TRUE
7/7/23,1986195.81,0,3155435.01,1112897.5,Ohio,TRUE
7/8/23,2393233.5,0,2937061.45,894523.94,Ohio,TRUE
7/9/23,2173868.99,0,2753960.97,711423.47,Ohio,TRUE
7/10/23,1575238.87,0,2826423.39,783885.88,Ohio,TRUE
7/11/23,1182909.23,0,2821861.78,779324.27,Ohio,TRUE
7/12/23,1961915.59,0,2671684.9,629147.4,Ohio,TRUE
7/13/23,1445700.52,0,2568534.77,525997.26,Ohio,TRUE
7/14/23,2004365.48,0,2601715.2,559177.69,Ohio,TRUE
7/15/23,1075447.19,0,2563321.52,520784.01,Ohio,TRUE
7/16/23,1412817.49,0,2482461.23,439923.72,Ohio,TRUE
7/17/23,1632687.43,0,2530446.57,487909.07,Ohio,TRUE
7/18/23,1549523.9,0,2472013.65,429476.14,Ohio,TRUE
7/19/23,1228889.47,0,2642173.68,599636.17,Ohio,TRUE
7/20/23,1743493.84,0,2647873.97,605336.46,Ohio,TRUE
7/21/23,1645435.93,0,2683046.27,640508.76,Ohio,TRUE
7/22/23,2000019.23,0,2525775.23,483237.72,Ohio,TRUE
7/23/23,1413718.96,0,2531274.6,488737.09,Ohio,TRUE
7/24/23,1704079.13,0,2487310.53,444773.02,Ohio,TRUE
7/25/23,1083997.04,0,2556384.9,513847.39,Ohio,TRUE
7/26/23,1100380.94,0,2570479.03,527941.52,Ohio,TRUE
7/27/23,1397641.26,0,2562005.51,519468,Ohio,TRUE
7/28/23,2179057.42,0,2495487.02,452949.52,Ohio,TRUE
7/29/23,1832130.02,0,2560326.02,517788.51,Ohio,TRUE
7/30/23,1315403.73,0,2728086.73,685549.22,Ohio,TRUE
7/31/23,1063635.32,0,2760942.57,718405.06,Ohio,TRUE
8/1/23,2173240.42,0,2671646.57,629109.07,Ohio,TRUE
8/2/23,2107701.81,0,2683397.51,640860,Ohio,TRUE
8/3/23,1589528.05,0,2726809.83,684272.32,Ohio,TRUE
8/4/23,1604086.38,0,2786552.38,744014.87,Ohio,TRUE
8/5/23,1647838.42,0,2660048.64,617511.13,Ohio,TRUE
8/6/23,1580289.38,0,2665090.46,622552.96,Ohio,TRUE
8/7/23,1307018.77,0,2733133.15,690595.64,Ohio,TRUE
8/8/23,1923084.62,0,2735206.36,692668.85,Ohio,TRUE
8/9/23,1975990.48,0,2713637.69,671100.18,Ohio,TRUE
8/10/23,2027722.8,0,2808076.33,765538.82,Ohio,TRUE
8/11/23,1668699.74,0,2782432,739894.49,Ohio,TRUE
8/12/23,1230309.6,0,2510065.94,467528.43,Ohio,TRUE
8/13/23,2202359.29,0,2748407.39,705869.89,Ohio,TRUE
8/14/23,952694.01,0,2645358.81,602821.3,Ohio,TRUE
8/15/23,651892.66,0,2558600.97,516063.46,Ohio,TRUE
8/16/23,3477376.51,1,2696564.26,654026.75,Ohio,TRUE
8/17/23,1268278.65,0,2569340.61,526803.11,Ohio,TRUE
8/18/23,1111495.76,0,2672169.86,629632.35,Ohio,TRUE
8/19/23,1929504.5,0,2799243.65,756706.14,Ohio,TRUE
8/20/23,1272793.21,0,2638662.99,596125.48,Ohio,TRUE
8/21/23,1497684.29,0,2647836.42,605298.91,Ohio,TRUE
8/22/23,2176779.63,0,2742556.37,700018.87,Ohio,TRUE
8/23/23,2186307.71,0,2751553.76,709016.25,Ohio,TRUE
8/24/23,1294388.6,0,2838006.03,795468.52,Ohio,TRUE
8/25/23,1824636.39,0,2913449.13,870911.63,Ohio,TRUE
8/26/23,1725938.04,0,2688124.19,645586.68,Ohio,TRUE
8/27/23,1838958.53,0,2656796.09,614258.58,Ohio,TRUE
8/28/23,1850971.6,0,2719589.98,677052.47,Ohio,TRUE
8/29/23,1234875.41,0,2647280.79,604743.28,Ohio,TRUE
8/30/23,1800006.88,0,2727996.53,685459.02,Ohio,TRUE
8/31/23,1695841.79,0,2625807.56,583270.05,Ohio,TRUE
9/1/23,1368572.99,0,2697525.74,654988.23,Ohio,TRUE
9/2/23,2024400.02,0,2620260.65,577723.14,Ohio,TRUE
9/3/23,1084635.24,0,2656030.03,613492.52,Ohio,TRUE
9/4/23,2178184.38,0,2710706.84,668169.33,Ohio,TRUE
9/5/23,1329390.22,0,2911117.5,868579.99,Ohio,TRUE
9/6/23,1883388.44,0,2790427.34,747889.84,Ohio,TRUE
9/7/23,2040475.38,0,2736373.22,693835.71,Ohio,TRUE
9/8/23,2821548.53,1,2747030.97,704493.46,Ohio,TRUE
9/9/23,913020.76,0,2596529.69,553992.18,Ohio,TRUE
9/10/23,667255.83,0,2521310.71,478773.2,Ohio,TRUE
9/11/23,2077974.2,0,2558387.35,515849.84,Ohio,TRUE
9/12/23,911251.67,0,2411665.18,369127.67,Ohio,TRUE
9/13/23,1189851.43,0,2561774.99,519237.49,Ohio,TRUE
9/14/23,2261907.79,0,2693399.98,650862.47,Ohio,TRUE
9/15/23,1844594.31,0,2653237.33,610699.82,Ohio,TRUE
9/16/23,1697241.27,0,2761772.19,719234.68,Ohio,TRUE
9/17/23,1549630.17,0,2775509.7,732972.19,Ohio,TRUE
9/18/23,1622021.25,0,2688013.65,645476.14,Ohio,TRUE
9/19/23,2306366.08,0,2592424.7,549887.19,Ohio,TRUE
9/20/23,1119009.9,0,2574481.87,531944.36,Ohio,TRUE
9/21/23,1611331.36,0,2585255.6,542718.1,Ohio,TRUE
9/22/23,1225572.57,0,2549965.32,507427.81,Ohio,TRUE
9/23/23,1305093.27,0,2281566.73,239029.22,Ohio,TRUE
9/24/23,1586045.8,0,2459330.64,416793.13,Ohio,TRUE
9/25/23,1200174.81,0,2496332.33,453794.82,Ohio,TRUE
9/26/23,1062946.38,0,2529168.05,486630.54,Ohio,TRUE
9/27/23,2196353.11,0,2574229.07,531691.56,Ohio,TRUE
9/28/23,1832239.17,0,2694123.71,651586.2,Ohio,TRUE
9/29/23,1505523.53,0,2749522.21,706984.7,Ohio,TRUE
9/30/23,1353972.22,0,2684691.06,642153.55,Ohio,TRUE
10/1/23,2386307.74,0,2589969.67,547432.16,Ohio,TRUE
10/2/23,1413149.85,0,2585003.53,542466.02,Ohio,TRUE
10/3/23,1244498.78,0,2676697.45,634159.95,Ohio,TRUE
10/4/23,1366299.26,0,2695232.54,652695.03,Ohio,TRUE
10/5/23,1759372.1,0,2608024.21,565486.7,Ohio,TRUE
10/6/23,2197481.94,0,2745453.67,702916.16,Ohio,TRUE
10/7/23,1217169.63,0,2643014.33,600476.82,Ohio,TRUE
10/8/23,1736848.89,0,2781777.67,739240.16,Ohio,TRUE
10/9/23,2200341.62,0,2824757.71,782220.2,Ohio,TRUE
10/10/23,1162793.84,0,2608877.81,566340.3,Ohio,TRUE
10/11/23,2170638.49,0,2736166.25,693628.74,Ohio,TRUE
10/12/23,2022128.36,0,2837711.78,795174.27,Ohio,TRUE
10/13/23,736423.54,0,2762154.91,719617.4,Ohio,TRUE
10/14/23,1841640.55,0,2750129.87,707592.36,Ohio,TRUE
10/15/23,2408667.05,0,2732435.33,689897.82,Ohio,TRUE
10/16/23,1496629.1,0,2636287.13,593749.62,Ohio,TRUE
10/17/23,1713989,0,2681457.4,638919.89,Ohio,TRUE
10/18/23,1879772.55,0,2588895.02,546357.51,Ohio,TRUE
10/19/23,1310986.91,0,2513726.36,471188.85,Ohio,TRUE
10/20/23,1102716.32,0,2606230.99,563693.48,Ohio,TRUE
10/21/23,927155.75,0,2493382.14,450844.63,Ohio,TRUE
10/22/23,1843485.91,0,2469555.41,427017.9,Ohio,TRUE
10/23/23,1969347.03,0,2567521.86,524984.36,Ohio,TRUE
10/24/23,1559417.49,0,2576547.33,534009.83,Ohio,TRUE
10/25/23,1545981.33,0,2655888.47,613350.96,Ohio,TRUE
10/26/23,1958648,0,2571818.5,529280.99,Ohio,TRUE
10/27/23,1215995.54,0,2489170.35,446632.84,Ohio,TRUE
2/1/21,647356.29,0,1798529.21,426805.12,Texas,TRUE
2/2/21,2102570.2,1,1810180.84,438456.76,Texas,TRUE
2/3/21,1575380.36,0,1984586.8,612862.71,Texas,TRUE
2/4/21,1152031.22,0,2028422.48,656698.39,Texas,TRUE
2/5/21,1148114.07,0,2045988.47,674264.39,Texas,TRUE
2/6/21,1536494,0,1908803.62,537079.53,Texas,TRUE
2/7/21,1195182.69,0,1780772.29,409048.2,Texas,TRUE
2/8/21,1173744.28,0,1846275.31,474551.22,Texas,TRUE
2/9/21,975342.89,0,1866056.65,494332.56,Texas,TRUE
2/10/21,533207.35,0,1894886.77,523162.68,Texas,TRUE
2/11/21,1191544.35,0,1836300.88,464576.8,Texas,TRUE
2/12/21,1705779.82,0,1913674.87,541950.78,Texas,TRUE
2/13/21,1406600.8,0,1982991.15,611267.06,Texas,TRUE
2/14/21,1026058.17,0,2063237.98,691513.9,Texas,TRUE
2/15/21,2118788.19,1,2076880.06,705155.97,Texas,TRUE
2/16/21,1293623.57,0,2007781.68,636057.59,Texas,TRUE
2/17/21,948981.49,0,1976955.64,605231.55,Texas,TRUE
2/18/21,868030.82,0,1884757.68,513033.6,Texas,TRUE
