Date,State,Daily_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Flag
2022-04-23,Ohio,1544308.0,47.56,3.95,160.66,7.44,0
2022-04-23,Texas,1075134.58,64.23,3.86,166.26,9.36,0
2022-04-23,Virginia,898902.48,61.65,3.84,170.57,8.51,0
2022-04-24,California,957621.3,58.2,3.91,153.59,8.36,0
2022-04-24,Florida,1119068.38,66.01,3.79,204.8,7.08,0
2022-04-24,Ohio,791674.1,58.51,4.01,160.78,7.44,0
2022-04-24,Texas,1541948.84,64.85,3.91,166.36,9.36,0
2022-04-24,Virginia,666871.09,63.12,3.89,170.67,8.51,0
2022-04-25,California,1475783.6,58.2,3.91,153.59,8.36,0
2022-04-25,Florida,1686328.34,66.01,3.79,204.81,7.08,0
2022-04-25,Ohio,1992160.01,58.51,4.01,160.78,7.44,0
2022-04-25,Texas,980433.95,64.85,3.91,166.37,9.36,0
2022-04-25,Virginia,1272906.16,63.12,3.89,170.66,8.5,0
2022-04-26,California,1785397.2,58.2,3.91,153.59,8.36,0
2022-04-26,Florida,617599.54,66.01,3.79,204.8,7.08,0
2022-04-26,Ohio,1124383.64,58.51,4.01,160.77,7.44,0
2022-04-26,Texas,408041.49,64.86,3.91,166.37,9.36,0
2022-04-26,Virginia,1293012.41,63.12,3.89,170.66,8.5,0
2022-04-27,California,1043942.12,58.2,3.91,153.59,8.36,0
2022-04-27,Florida,1260401.43,66.01,3.79,204.81,7.08,0
2022-04-27,Ohio,1591042.17,58.51,4.01,160.78,7.44,0
2022-04-27,Texas,1440508.63,64.86,3.91,166.37,9.36,0
2022-04-27,Virginia,1328601.34,63.12,3.89,170.66,8.51,0
2022-04-28,California,1165281.21,58.2,3.91,153.59,8.36,0
2022-04-28,Florida,2568505.96,66.01,3.79,204.81,7.08,0
2022-04-28,Ohio,1771810.76,58.51,4.01,160.77,7.44,0
2022-04-28,Texas,1106442.56,64.86,3.91,166.36,9.36,0
2022-04-28,Virginia,499081.77,63.12,3.89,170.67,8.51,0
2022-04-29,California,2407410.59,58.2,3.91,153.58,8.36,0
2022-04-29,Florida,556494.34,66.01,3.79,204.81,7.08,0
2022-04-29,Ohio,2261951.82,58.51,4.01,160.77,7.44,0
2022-04-29,Texas,714489.68,64.85,3.91,166.37,9.36,0
2022-04-29,Virginia,776116.04,63.12,3.89,170.66,8.51,0
2022-04-30,California,1936925.3,58.2,3.91,153.59,8.36,0
2022-04-30,Florida,1222023.01,66.01,3.79,204.81,7.08,0
2022-04-30,Ohio,891226.42,58.51,4.01,160.77,7.44,0
2022-04-30,Texas,682968.82,64.85,3.91,166.37,9.36,0
2022-04-30,Virginia,591578.74,63.12,3.89,170.66,8.51,0
2022-05-01,California,1929584.61,56.4,3.98,153.68,8.36,0
2022-05-01,Florida,1486751.23,59.81,3.89,204.96,7.08,0
2022-05-01,Ohio,2645077.58,52.9,4.09,160.89,7.44,0
2022-05-01,Texas,865016.63,61.2,3.98,166.47,9.36,0
2022-05-01,Virginia,854584.23,60.56,3.97,170.77,8.51,0
2022-05-02,California,1323008.63,56.4,3.98,153.67,8.36,0
2022-05-02,Florida,1152966.78,59.81,3.89,204.95,7.08,0
2022-05-02,Ohio,1164625.63,52.9,4.09,160.89,7.44,0
2022-05-02,Texas,776299.82,61.2,3.98,166.47,9.36,0
2022-05-02,Virginia,1471023.19,60.56,3.97,170.78,8.51,0
2022-05-03,California,985809.05,56.4,3.98,153.68,8.36,0
2022-05-03,Florida,1404831.62,59.81,3.89,204.96,7.08,0
2022-05-03,Ohio,991982.43,52.9,4.09,160.89,7.44,0
2022-05-03,Texas,1129031.23,61.2,3.98,166.46,9.36,0
2022-05-03,Virginia,1028776.87,60.56,3.97,170.77,8.51,0
2022-05-04,California,2305443.1,56.4,3.98,153.68,8.36,0
2022-05-04,Florida,1009049.34,59.81,3.89,204.96,7.08,0
2022-05-04,Ohio,1990071.96,52.9,4.09,160.88,7.44,0
2022-05-04,Texas,1356861.07,61.2,3.98,166.46,9.36,0
2022-05-04,Virginia,976102.0,60.56,3.97,170.77,8.51,0
2022-05-05,California,1690750.88,56.4,3.98,153.68,8.36,0
2022-05-05,Florida,1297909.66,59.81,3.89,204.95,7.08,0
2022-05-05,Ohio,1775067.2,52.91,4.09,160.88,7.44,0
2022-05-05,Texas,1132784.18,61.2,3.98,166.47,9.36,0
2022-05-05,Virginia,913418.29,60.56,3.97,170.77,8.51,0
2022-05-06,California,1536157.51,56.41,3.98,153.67,8.36,0
2022-05-06,Florida,2206285.16,59.81,3.89,204.96,7.08,0
2022-05-06,Ohio,1380893.97,52.9,4.09,160.87,7.44,0
2022-05-06,Texas,481836.96,61.2,3.98,166.47,9.36,0
2022-05-06,Virginia,1111455.45,60.56,3.97,170.77,8.5,0
2022-05-07,California,1507091.97,56.4,3.98,153.68,8.36,0
2022-05-07,Florida,1107343.16,59.81,3.89,204.96,7.08,0
2022-05-07,Ohio,1486866.21,52.9,4.09,160.88,7.44,0
2022-05-07,Texas,1769239.03,61.2,3.98,166.47,9.36,0
2022-05-07,Virginia,617961.68,60.56,3.97,170.77,8.51,0
2022-05-08,California,780591.85,60.75,4.0,153.76,8.36,0
2022-05-08,Florida,1448489.95,71.37,3.88,205.11,7.08,0
2022-05-08,Ohio,2052784.75,59.02,4.11,160.99,7.44,0
2022-05-08,Texas,1081730.16,68.1,3.99,166.57,9.36,0
2022-05-08,Virginia,1253029.56,65.81,3.98,170.87,8.51,0
2022-05-09,California,1314467.16,60.75,4.0,153.75,8.36,0
2022-05-09,Florida,1296490.71,71.37,3.88,205.11,7.08,0
2022-05-09,Ohio,1265369.31,59.02,4.11,160.98,7.44,0
2022-05-09,Texas,727170.75,68.1,3.99,166.56,9.36,0
2022-05-09,Virginia,765397.88,65.81,3.98,170.87,8.51,0
2022-05-10,California,952860.53,60.75,4.0,153.75,8.36,0
2022-05-10,Florida,1773716.46,71.37,3.88,205.11,7.08,0
2022-05-10,Ohio,1451328.41,59.02,4.11,160.99,7.44,0
2022-05-10,Texas,1106633.58,68.1,3.99,166.56,9.36,0
2022-05-10,Virginia,1644644.84,65.81,3.98,170.87,8.51,0
2022-05-11,California,1050955.32,60.75,4.0,153.76,8.36,0
2022-05-11,Florida,1790983.39,71.37,3.88,205.11,7.08,0
2022-05-11,Ohio,1609134.58,59.02,4.11,160.99,7.44,0
2022-05-11,Texas,768734.14,68.1,3.99,166.57,9.36,0
2022-05-11,Virginia,864770.9,65.81,3.98,170.88,8.51,0
2022-05-12,California,1677220.4,60.75,4.0,153.76,8.36,0
2022-05-12,Florida,1300905.18,71.37,3.88,205.1,7.08,0
2022-05-12,Ohio,1432050.71,59.02,4.11,160.99,7.44,0
2022-05-12,Texas,1591878.12,68.1,3.99,166.57,9.36,0
2022-05-12,Virginia,769156.45,65.81,3.98,170.88,8.51,0
2022-05-13,California,1765310.16,60.75,4.0,153.75,8.36,0
2022-05-13,Florida,739503.26,71.37,3.88,205.1,7.08,0
2022-05-13,Ohio,1173093.27,59.02,4.11,160.99,7.44,0
2022-05-13,Texas,1316085.64,68.1,3.99,166.57,9.36,0
2022-05-13,Virginia,954148.39,65.81,3.98,170.87,8.51,0
2022-05-14,California,3294425.14,60.75,4.0,153.75,8.36,0
2022-05-14,Florida,1074973.82,71.37,3.88,205.11,7.08,0
2022-05-14,Ohio,2194128.39,59.02,4.11,160.98,7.44,0
2022-05-14,Texas,648702.65,68.1,3.99,166.57,9.36,0
2022-05-14,Virginia,515278.99,65.81,3.98,170.87,8.5,0
2022-05-15,California,2929986.09,60.13,3.98,153.74,8.36,0
2022-05-15,Florida,1089032.91,66.29,3.9,204.92,7.08,0
2022-05-15,Ohio,1623253.79,57.87,4.1,160.97,7.44,0
2022-05-15,Texas,738845.59,64.26,3.97,166.51,9.36,0
2022-05-15,Virginia,838808.72,63.52,3.96,170.8,8.51,0
2022-05-16,California,1092629.35,60.13,3.98,153.72,8.36,0
2022-05-16,Florida,1686471.16,66.29,3.9,204.92,7.08,0
2022-05-16,Ohio,1493158.33,57.88,4.1,160.98,7.44,0
2022-05-16,Texas,1718329.37,64.26,3.98,166.51,9.36,0
2022-05-16,Virginia,631680.23,63.52,3.96,170.8,8.51,0
2022-05-17,California,1012395.41,60.13,3.98,153.73,8.36,0
2022-05-17,Florida,900643.28,66.29,3.9,204.91,7.08,0
2022-05-17,Ohio,1662042.82,57.87,4.1,160.97,7.44,0
2022-05-17,Texas,352842.33,64.26,3.98,166.5,9.36,0
2022-05-17,Virginia,841482.48,63.52,3.96,170.79,8.51,0
2022-05-18,California,786991.53,60.13,3.98,153.74,8.36,0
2022-05-18,Florida,947835.07,66.29,3.9,204.92,7.08,0
2022-05-18,Ohio,1296211.8,57.88,4.1,160.98,7.44,0
2022-05-18,Texas,1092170.57,64.26,3.97,166.51,9.36,0
2022-05-18,Virginia,1410607.99,63.51,3.96,170.8,8.51,0
2022-05-19,California,783333.04,60.13,3.98,153.74,8.36,0
2022-05-19,Florida,1373365.38,66.29,3.9,204.91,7.08,0
2022-05-19,Ohio,2171157.98,57.88,4.1,160.98,7.44,0
2022-05-19,Texas,878491.23,64.26,3.97,166.51,9.36,0
2022-05-19,Virginia,1170772.0,63.51,3.96,170.8,8.51,0
2022-05-20,California,1684672.62,60.13,3.98,153.74,8.36,0
2022-05-20,Florida,1169332.25,66.29,3.9,204.92,7.08,0
2022-05-20,Ohio,1775777.9,57.88,4.1,160.98,7.44,0
2022-05-20,Texas,1270142.91,64.26,3.97,166.51,9.36,0
2022-05-20,Virginia,929952.67,63.51,3.96,170.79,8.5,0
2022-05-21,California,2283786.17,60.13,3.98,153.73,8.36,0
2022-05-21,Florida,1791372.6,66.29,3.9,204.92,7.08,0
2022-05-21,Ohio,915665.91,57.88,4.1,160.97,7.44,0
2022-05-21,Texas,898192.08,64.26,3.97,166.51,9.36,0
2022-05-21,Virginia,805164.53,63.52,3.96,170.8,8.51,0
2022-05-22,California,841683.08,65.77,3.92,153.71,8.36,0
2022-05-22,Florida,898403.76,73.8,3.79,204.73,7.08,0
2022-05-22,Ohio,1651581.86,65.68,4.03,160.96,7.44,0
2022-05-22,Texas,1365271.89,71.57,3.89,166.45,9.36,0
2022-05-22,Virginia,1018000.62,70.84,3.89,170.72,8.51,0
2022-05-23,California,3326264.78,65.76,3.92,153.7,8.36,0
2022-05-23,Florida,2176740.21,73.8,3.79,204.74,7.08,0
2022-05-23,Ohio,1785332.34,65.68,4.03,160.97,7.44,0
2022-05-23,Texas,1016663.39,71.57,3.89,166.45,9.36,0
2022-05-23,Virginia,1080989.48,70.84,3.89,170.72,8.51,0
2022-05-24,California,1985861.01,65.77,3.92,153.71,8.36,0
2022-05-24,Florida,1640349.46,73.8,3.79,204.73,7.08,0
2022-05-24,Ohio,1339028.69,65.68,4.03,160.96,7.44,0
2022-05-24,Texas,1354551.58,71.57,3.89,166.44,9.36,0
2022-05-24,Virginia,713201.29,70.84,3.89,170.72,8.51,0
2022-05-25,California,1283948.62,65.77,3.92,153.71,8.36,0
2022-05-25,Florida,2022050.26,73.8,3.79,204.74,7.08,0
2022-05-25,Ohio,682217.67,65.68,4.03,160.97,7.44,0
2022-05-25,Texas,786289.47,71.57,3.89,166.44,9.36,0
2022-05-25,Virginia,737119.26,70.84,3.89,170.72,8.51,0
2022-05-26,California,752147.1,65.77,3.92,153.7,8.36,0
2022-05-26,Florida,994366.86,73.8,3.79,204.74,7.08,0
2022-05-26,Ohio,2395458.9,65.68,4.03,160.97,7.44,0
2022-05-26,Texas,923230.12,71.57,3.89,166.45,9.36,0
2022-05-26,Virginia,1089716.31,70.84,3.89,170.72,8.5,0
2022-05-27,California,1382971.46,65.77,3.92,153.7,8.36,0
2022-05-27,Florida,555617.18,73.8,3.79,204.74,7.08,0
2022-05-27,Ohio,1616868.29,65.68,4.03,160.97,7.44,0
2022-05-27,Texas,831481.4,71.57,3.88,166.45,9.36,0
2022-05-27,Virginia,1347064.11,70.84,3.89,170.71,8.51,0
2022-05-28,California,1336580.27,65.77,3.92,153.71,8.36,0
2022-05-28,Florida,1022319.16,73.8,3.79,204.75,7.08,0
2022-05-28,Ohio,1837376.27,65.68,4.03,160.97,7.44,0
2022-05-28,Texas,760426.18,71.57,3.89,166.45,9.36,0
2022-05-28,Virginia,742284.74,70.84,3.89,170.72,8.51,0
2022-05-29,California,1464983.07,68.15,3.87,153.68,8.36,0
2022-05-29,Florida,670767.01,78.9,3.7,204.56,7.08,0
2022-05-29,Ohio,1338064.19,71.01,3.96,160.95,7.44,0
2022-05-29,Texas,642555.9,76.17,3.82,166.39,9.36,0
2022-05-29,Virginia,1824551.2,72.65,3.82,170.63,8.51,0
2022-05-30,California,2564713.4,68.15,3.87,153.69,8.36,1
2022-05-30,Florida,1793651.6,78.9,3.7,204.55,7.08,1
2022-05-30,Ohio,3132052.65,71.01,3.96,160.95,7.44,1
2022-05-30,Texas,925646.54,76.17,3.82,166.38,9.36,1
2022-05-30,Virginia,961492.28,72.65,3.82,170.64,8.51,1
2022-05-31,California,1388270.44,68.15,3.87,153.69,8.36,0
2022-05-31,Florida,1379893.35,78.89,3.7,204.55,7.08,0
2022-05-31,Ohio,2343561.33,71.01,3.96,160.95,7.44,0
2022-05-31,Texas,968580.5,76.16,3.82,166.39,9.36,0
2022-05-31,Virginia,848256.11,72.65,3.82,170.64,8.51,0
2022-06-01,California,1873571.76,68.15,3.87,153.68,8.36,0
2022-06-01,Florida,992459.61,78.9,3.7,204.56,7.08,0
2022-06-01,Ohio,2200182.01,71.01,3.96,160.95,7.44,0
2022-06-01,Texas,1681997.98,76.17,3.82,166.38,9.36,0
2022-06-01,Virginia,1078700.53,72.65,3.82,170.64,8.51,0
2022-06-02,California,1640372.75,68.15,3.87,153.68,8.36,0
2022-06-02,Florida,2689067.81,78.89,3.7,204.56,7.08,0
2022-06-02,Ohio,1713920.32,71.01,3.96,160.96,7.44,0
2022-06-02,Texas,711690.07,76.17,3.82,166.39,9.36,0
2022-06-02,Virginia,648109.21,72.65,3.82,170.63,8.51,0
2022-06-03,California,2059154.44,68.15,3.87,153.68,8.36,0
2022-06-03,Florida,1746214.1,78.9,3.7,204.55,7.08,0
2022-06-03,Ohio,1589567.72,71.01,3.96,160.96,7.44,0
2022-06-03,Texas,1870063.86,76.17,3.82,166.38,9.36,0
2022-06-03,Virginia,1358460.82,72.65,3.82,170.64,8.51,0
2022-06-04,California,1011637.83,68.15,3.87,153.68,8.36,0
2022-06-04,Florida,1232160.46,78.89,3.7,204.56,7.08,0
2022-06-04,Ohio,1189852.89,71.02,3.96,160.96,7.44,0
2022-06-04,Texas,968543.65,76.17,3.82,166.39,9.36,0
2022-06-04,Virginia,740383.08,72.65,3.82,170.65,8.51,0
2022-06-05,California,1703785.61,70.45,3.85,153.66,8.36,0
2022-06-05,Florida,1072589.76,80.09,3.66,204.36,7.08,0
2022-06-05,Ohio,1708079.12,70.66,3.92,160.94,7.44,0
2022-06-05,Texas,755723.32,77.82,3.79,166.33,9.36,0
2022-06-05,Virginia,750001.89,74.98,3.8,170.56,8.51,0
2022-06-06,California,2097316.85,70.45,3.85,153.66,8.36,0
2022-06-06,Florida,1189735.27,80.09,3.66,204.36,7.08,0
2022-06-06,Ohio,1129010.01,70.66,3.92,160.94,7.44,0
2022-06-06,Texas,1357930.27,77.83,3.78,166.32,9.36,0
2022-06-06,Virginia,1084944.54,74.98,3.8,170.56,8.51,0
2022-06-07,California,1552907.31,70.45,3.85,153.65,8.36,0
2022-06-07,Florida,1593851.04,80.09,3.66,204.36,7.08,0
2022-06-07,Ohio,1775622.04,70.66,3.92,160.94,7.44,0
2022-06-07,Texas,860286.74,77.83,3.78,166.33,9.36,0
2022-06-07,Virginia,1266977.47,74.98,3.8,170.56,8.51,0
2022-06-08,California,1654506.35,70.45,3.85,153.66,8.36,0
2022-06-08,Florida,1461246.69,80.09,3.66,204.36,7.08,0
2022-06-08,Ohio,1839187.24,70.66,3.92,160.94,7.44,0
2022-06-08,Texas,628034.22,77.83,3.78,166.32,9.36,0
2022-06-08,Virginia,1064653.81,74.98,3.8,170.56,8.51,0
2022-06-09,California,1127350.83,70.45,3.85,153.65,8.36,0
2022-06-09,Florida,1453421.73,80.09,3.66,204.37,7.08,0
2022-06-09,Ohio,1623316.26,70.66,3.91,160.95,7.44,0
2022-06-09,Texas,1248863.42,77.83,3.78,166.33,9.36,0
2022-06-09,Virginia,681392.06,74.98,3.8,170.55,8.51,0
2022-06-10,California,2065143.82,70.45,3.85,153.66,8.36,0
2022-06-10,Florida,1513261.82,80.1,3.66,204.37,7.08,0
2022-06-10,Ohio,2123666.28,70.66,3.91,160.95,7.44,0
2022-06-10,Texas,962407.04,77.82,3.78,166.33,9.36,0
2022-06-10,Virginia,961661.19,74.98,3.8,170.56,8.51,0
2022-06-11,California,1149781.51,70.45,3.85,153.66,8.36,0
2022-06-11,Florida,1671698.78,80.1,3.66,204.37,7.08,0
2022-06-11,Ohio,1732024.1,70.66,3.92,160.94,7.44,0
2022-06-11,Texas,1606549.44,77.82,3.78,166.33,9.36,0
2022-06-11,Virginia,1202806.8,74.98,3.8,170.56,8.51,0
2022-06-12,California,1349748.6,70.83,3.81,153.7,8.36,0
2022-06-12,Florida,998358.41,82.22,3.64,204.33,7.08,0
2022-06-12,Ohio,2526224.94,65.83,3.88,161.02,7.44,0
2022-06-12,Texas,685660.96,79.15,3.75,166.36,9.36,0
2022-06-12,Virginia,709254.22,76.34,3.77,170.57,8.51,0
2022-06-13,California,1036512.37,70.83,3.81,153.69,8.36,0
2022-06-13,Florida,1056017.48,82.22,3.64,204.34,7.08,0
2022-06-13,Ohio,1210278.19,65.83,3.88,161.03,7.44,0
2022-06-13,Texas,1112867.52,79.16,3.75,166.35,9.36,0
2022-06-13,Virginia,864869.75,76.34,3.77,170.57,8.51,0
2022-06-14,California,1673986.41,70.83,3.81,153.7,8.36,0
2022-06-14,Florida,1614442.5,82.22,3.64,204.34,7.08,0
2022-06-14,Ohio,1159267.04,65.83,3.88,161.02,7.44,0
2022-06-14,Texas,868145.81,79.16,3.75,166.35,9.36,0
2022-06-14,Virginia,882555.0,76.34,3.77,170.57,8.51,0
2022-06-15,California,1734555.34,70.83,3.81,153.7,8.36,0
2022-06-15,Florida,1668909.65,82.22,3.64,204.34,7.08,0
2022-06-15,Ohio,1673325.35,65.83,3.88,161.03,7.44,0
2022-06-15,Texas,1180996.01,79.16,3.75,166.34,9.36,0
2022-06-15,Virginia,1119389.34,76.34,3.77,170.57,8.5,0
2022-06-16,California,2141647.27,70.83,3.81,153.69,8.36,0
2022-06-16,Florida,2474629.89,82.22,3.64,204.34,7.08,0
2022-06-16,Ohio,1543025.71,65.83,3.88,161.03,7.44,0
2022-06-16,Texas,1194926.9,79.16,3.75,166.36,9.36,0
2022-06-16,Virginia,1554008.87,76.34,3.77,170.57,8.51,0
2022-06-17,California,2083891.24,70.83,3.81,153.7,8.36,0
2022-06-17,Florida,784940.32,82.22,3.64,204.34,7.08,0
2022-06-17,Ohio,1651375.09,65.83,3.88,161.03,7.44,0
2022-06-17,Texas,912815.44,79.16,3.75,166.35,9.36,0
2022-06-17,Virginia,517670.87,76.34,3.77,170.57,8.51,0
2022-06-18,California,1452143.16,70.83,3.81,153.69,8.36,0
2022-06-18,Florida,1451895.59,82.22,3.64,204.33,7.08,0
2022-06-18,Ohio,1890983.62,65.83,3.88,161.03,7.44,0
2022-06-18,Texas,1398227.47,79.15,3.75,166.35,9.36,0
2022-06-18,Virginia,1270015.44,76.34,3.77,170.57,8.51,0
2022-06-19,California,3093865.88,73.3,3.77,153.78,8.36,1
2022-06-19,Florida,1651924.35,80.37,3.6,204.43,7.08,1
2022-06-19,Ohio,2828099.99,69.71,3.85,161.18,7.44,1
2022-06-19,Texas,1862239.41,80.14,3.7,166.44,9.36,1
2022-06-19,Virginia,1462045.16,77.7,3.72,170.66,8.51,1
2022-06-20,California,1360890.25,73.3,3.77,153.78,8.36,1
2022-06-20,Florida,3360862.98,80.37,3.6,204.43,7.08,1
2022-06-20,Ohio,1754971.87,69.71,3.85,161.18,7.44,1
2022-06-20,Texas,720382.9,80.13,3.7,166.44,9.36,1
2022-06-20,Virginia,1069307.44,77.7,3.72,170.65,8.51,1
2022-06-21,California,980233.02,73.3,3.77,153.78,8.36,0
2022-06-21,Florida,1435745.36,80.37,3.6,204.43,7.08,0
2022-06-21,Ohio,1699821.34,69.71,3.85,161.18,7.44,0
2022-06-21,Texas,885416.25,80.13,3.7,166.44,9.36,0
2022-06-21,Virginia,982387.92,77.7,3.72,170.65,8.51,0
2022-06-22,California,1885077.64,73.3,3.77,153.78,8.36,0
2022-06-22,Florida,1013765.92,80.37,3.6,204.42,7.08,0
2022-06-22,Ohio,1484911.75,69.71,3.85,161.18,7.44,0
2022-06-22,Texas,1772822.81,80.13,3.7,166.45,9.36,0
2022-06-22,Virginia,1314607.41,77.7,3.72,170.66,8.51,0
2022-06-23,California,2179420.13,73.3,3.77,153.78,8.36,0
2022-06-23,Florida,1080031.24,80.37,3.6,204.43,7.08,0
2022-06-23,Ohio,1903590.42,69.71,3.85,161.19,7.44,0
2022-06-23,Texas,689742.07,80.14,3.7,166.44,9.36,0
2022-06-23,Virginia,944156.49,77.7,3.72,170.65,8.51,0
2022-06-24,California,1482032.02,73.3,3.77,153.78,8.36,0
2022-06-24,Florida,1062366.38,80.37,3.6,204.42,7.08,0
2022-06-24,Ohio,1245428.52,69.71,3.85,161.19,7.44,0
2022-06-24,Texas,1000985.48,80.13,3.7,166.44,9.36,0
2022-06-24,Virginia,713412.79,77.7,3.72,170.65,8.5,0
2022-06-25,California,1280826.46,73.3,3.77,153.78,8.36,0
2022-06-25,Florida,911553.13,80.37,3.6,204.42,7.08,0
2022-06-25,Ohio,1798521.58,69.71,3.85,161.19,7.44,0
2022-06-25,Texas,933154.02,80.13,3.7,166.45,9.36,0
2022-06-25,Virginia,1001344.43,77.7,3.72,170.65,8.51,0
2022-06-26,California,1781221.48,76.46,3.72,153.87,8.29,0
2022-06-26,Florida,836731.94,83.18,3.53,204.51,7.1,0
2022-06-26,Ohio,1371629.05,70.21,3.8,161.33,7.42,0
2022-06-26,Texas,1403535.15,83.13,3.65,166.53,9.29,0
2022-06-26,Virginia,1097838.14,80.82,3.67,170.74,8.38,0
2022-06-27,California,1726741.06,76.46,3.72,153.87,8.29,0
2022-06-27,Florida,1384632.28,83.18,3.53,204.52,7.1,0
2022-06-27,Ohio,1609122.05,70.21,3.8,161.34,7.42,0
2022-06-27,Texas,806189.61,83.13,3.65,166.53,9.29,0
2022-06-27,Virginia,1011789.09,80.82,3.67,170.74,8.38,0
2022-06-28,California,1071014.77,76.46,3.72,153.86,8.29,0
2022-06-28,Florida,1982764.12,83.18,3.53,204.51,7.1,0
2022-06-28,Ohio,996850.72,70.21,3.8,161.34,7.42,0
2022-06-28,Texas,799118.2,83.12,3.65,166.53,9.29,0
2022-06-28,Virginia,1367362.46,80.83,3.67,170.74,8.38,0
2022-06-29,California,1272757.39,76.46,3.72,153.86,8.29,0
2022-06-29,Florida,1600519.17,83.18,3.53,204.51,7.1,0
2022-06-29,Ohio,2092405.07,70.21,3.8,161.34,7.42,0
2022-06-29,Texas,758100.65,83.12,3.65,166.54,9.29,0
2022-06-29,Virginia,937850.23,80.82,3.67,170.74,8.38,0
2022-06-30,California,2574395.49,76.46,3.72,153.86,8.29,0
2022-06-30,Florida,1534354.66,83.18,3.53,204.51,7.1,0
2022-06-30,Ohio,1716799.19,70.21,3.8,161.33,7.42,0
2022-06-30,Texas,658114.02,83.13,3.65,166.54,9.29,0
2022-06-30,Virginia,679350.94,80.82,3.67,170.74,8.38,0
2022-07-01,California,1658922.28,76.46,3.72,153.87,8.29,0
2022-07-01,Florida,1842268.34,83.18,3.53,204.52,7.1,0
2022-07-01,Ohio,1402589.12,70.2,3.8,161.33,7.42,0
2022-07-01,Texas,855389.58,83.12,3.65,166.53,9.29,0
2022-07-01,Virginia,894763.52,80.82,3.67,170.73,8.38,0
2022-07-02,California,1359498.92,76.46,3.72,153.87,8.29,0
2022-07-02,Florida,740743.44,83.18,3.53,204.51,7.1,0
2022-07-02,Ohio,2853046.9,70.21,3.8,161.33,7.42,0
2022-07-02,Texas,1972772.1,83.12,3.65,166.52,9.29,0
2022-07-02,Virginia,927338.33,80.83,3.67,170.73,8.38,0
2022-07-03,California,2643521.5,78.07,3.67,153.95,8.29,0
2022-07-03,Florida,2220081.85,83.35,3.49,204.59,7.1,0
2022-07-03,Ohio,1336354.0,73.95,3.77,161.49,7.42,0
2022-07-03,Texas,752123.91,83.76,3.6,166.62,9.29,0
2022-07-03,Virginia,1001749.92,80.63,3.61,170.81,8.38,0
2022-07-04,California,1520114.44,78.07,3.67,153.95,8.29,1
2022-07-04,Florida,1211371.5,83.35,3.49,204.59,7.1,1
2022-07-04,Ohio,2769275.19,73.96,3.77,161.49,7.42,1
2022-07-04,Texas,2161634.81,83.76,3.6,166.62,9.29,1
2022-07-04,Virginia,1018604.43,80.63,3.61,170.82,8.38,1
2022-07-05,California,1383530.11,78.07,3.67,153.95,8.29,0
2022-07-05,Florida,807087.04,83.35,3.49,204.6,7.1,0
2022-07-05,Ohio,2132092.45,73.95,3.77,161.49,7.42,0
2022-07-05,Texas,799080.57,83.76,3.6,166.61,9.29,0
2022-07-05,Virginia,1487415.7,80.63,3.61,170.82,8.38,0
2022-07-06,California,1436181.32,78.07,3.67,153.95,8.29,0
2022-07-06,Florida,1435334.93,83.35,3.49,204.6,7.1,0
2022-07-06,Ohio,1122546.51,73.96,3.77,161.49,7.42,0
2022-07-06,Texas,1388836.66,83.76,3.6,166.62,9.29,0
2022-07-06,Virginia,943918.63,80.63,3.61,170.82,8.38,0
2022-07-07,California,1597480.37,78.07,3.67,153.96,8.29,0
2022-07-07,Florida,1249563.6,83.36,3.49,204.6,7.1,0
2022-07-07,Ohio,1515716.83,73.95,3.77,161.49,7.42,0
2022-07-07,Texas,1054111.56,83.76,3.6,166.62,9.29,0
2022-07-07,Virginia,1503656.95,80.63,3.61,170.82,8.38,0
2022-07-08,California,2451673.67,78.07,3.67,153.95,8.29,0
2022-07-08,Florida,958125.17,83.36,3.49,204.6,7.1,0
2022-07-08,Ohio,2526516.48,73.96,3.77,161.49,7.42,0
2022-07-08,Texas,650103.43,83.76,3.6,166.62,9.29,0
2022-07-08,Virginia,622337.78,80.63,3.61,170.82,8.38,0
2022-07-09,California,710141.29,78.07,3.67,153.95,8.29,0
2022-07-09,Florida,2429081.81,83.35,3.49,204.6,7.1,0
2022-07-09,Ohio,1557131.22,73.96,3.77,161.49,7.42,0
2022-07-09,Texas,1173252.66,83.76,3.6,166.63,9.29,0
2022-07-09,Virginia,582769.44,80.63,3.61,170.81,8.38,0
2022-07-10,California,1394632.27,77.47,3.69,154.04,8.29,0
2022-07-10,Florida,511466.84,83.94,3.57,204.68,7.1,0
2022-07-10,Ohio,1657103.53,74.89,3.82,161.62,7.42,0
2022-07-10,Texas,1590622.69,83.37,3.65,166.71,9.29,0
2022-07-10,Virginia,1049769.47,80.17,3.65,170.89,8.38,0
2022-07-11,California,1032864.08,77.47,3.69,154.03,8.29,0
2022-07-11,Florida,2238713.14,83.94,3.57,204.68,7.1,0
2022-07-11,Ohio,1478173.28,74.89,3.82,161.62,7.42,0
2022-07-11,Texas,1180122.09,83.37,3.65,166.7,9.29,0
2022-07-11,Virginia,606724.92,80.17,3.65,170.9,8.38,0
2022-07-12,California,1678676.96,77.47,3.69,154.03,8.29,0
2022-07-12,Florida,1078783.29,83.93,3.57,204.68,7.1,0
2022-07-12,Ohio,1581155.17,74.89,3.81,161.62,7.42,0
2022-07-12,Texas,904932.73,83.37,3.65,166.7,9.29,0
